date,nav,scheme_code,scheme_name
01-06-2026,97.1944,118632,Nippon_Large_Cap
29-05-2026,98.4656,118632,Nippon_Large_Cap
27-05-2026,99.8092,118632,Nippon_Large_Cap
26-05-2026,99.4356,118632,Nippon_Large_Cap
25-05-2026,99.8047,118632,Nippon_Large_Cap
22-05-2026,98.7497,118632,Nippon_Large_Cap
21-05-2026,98.3781,118632,Nippon_Large_Cap
20-05-2026,98.3933,118632,Nippon_Large_Cap
19-05-2026,98.1289,118632,Nippon_Large_Cap
18-05-2026,97.9372,118632,Nippon_Large_Cap
15-05-2026,98.0059,118632,Nippon_Large_Cap
14-05-2026,98.0606,118632,Nippon_Large_Cap
13-05-2026,97.169,118632,Nippon_Large_Cap
12-05-2026,97.1846,118632,Nippon_Large_Cap
11-05-2026,99.2007,118632,Nippon_Large_Cap
08-05-2026,100.4981,118632,Nippon_Large_Cap
07-05-2026,101.2917,118632,Nippon_Large_Cap
06-05-2026,101.1725,118632,Nippon_Large_Cap
05-05-2026,99.9072,118632,Nippon_Large_Cap
04-05-2026,100.0932,118632,Nippon_Large_Cap
30-04-2026,99.5502,118632,Nippon_Large_Cap
29-04-2026,100.3928,118632,Nippon_Large_Cap
28-04-2026,99.9782,118632,Nippon_Large_Cap
27-04-2026,100.6093,118632,Nippon_Large_Cap
24-04-2026,99.76,118632,Nippon_Large_Cap
23-04-2026,100.8016,118632,Nippon_Large_Cap
22-04-2026,101.5803,118632,Nippon_Large_Cap
21-04-2026,101.9645,118632,Nippon_Large_Cap
20-04-2026,100.9566,118632,Nippon_Large_Cap
17-04-2026,100.7903,118632,Nippon_Large_Cap
16-04-2026,99.9263,118632,Nippon_Large_Cap
15-04-2026,99.8843,118632,Nippon_Large_Cap
13-04-2026,98.1851,118632,Nippon_Large_Cap
10-04-2026,98.8886,118632,Nippon_Large_Cap
09-04-2026,97.4948,118632,Nippon_Large_Cap
08-04-2026,98.1861,118632,Nippon_Large_Cap
07-04-2026,94.7584,118632,Nippon_Large_Cap
06-04-2026,94.353,118632,Nippon_Large_Cap
02-04-2026,93.2361,118632,Nippon_Large_Cap
01-04-2026,92.9211,118632,Nippon_Large_Cap
31-03-2026,91.4539,118632,Nippon_Large_Cap
30-03-2026,91.455,118632,Nippon_Large_Cap
27-03-2026,93.579,118632,Nippon_Large_Cap
25-03-2026,95.6217,118632,Nippon_Large_Cap
24-03-2026,93.8354,118632,Nippon_Large_Cap
23-03-2026,92.1523,118632,Nippon_Large_Cap
20-03-2026,94.8276,118632,Nippon_Large_Cap
19-03-2026,94.5458,118632,Nippon_Large_Cap
18-03-2026,97.5488,118632,Nippon_Large_Cap
17-03-2026,96.6146,118632,Nippon_Large_Cap
16-03-2026,95.9441,118632,Nippon_Large_Cap
13-03-2026,95.1844,118632,Nippon_Large_Cap
12-03-2026,97.31,118632,Nippon_Large_Cap
11-03-2026,98.1139,118632,Nippon_Large_Cap
10-03-2026,99.4725,118632,Nippon_Large_Cap
09-03-2026,98.2895,118632,Nippon_Large_Cap
06-03-2026,100.0829,118632,Nippon_Large_Cap
05-03-2026,101.1422,118632,Nippon_Large_Cap
04-03-2026,99.951,118632,Nippon_Large_Cap
02-03-2026,101.8541,118632,Nippon_Large_Cap
27-02-2026,103.3052,118632,Nippon_Large_Cap
26-02-2026,104.5075,118632,Nippon_Large_Cap
25-02-2026,104.4641,118632,Nippon_Large_Cap
24-02-2026,103.9564,118632,Nippon_Large_Cap
23-02-2026,104.8203,118632,Nippon_Large_Cap
20-02-2026,104.2351,118632,Nippon_Large_Cap
19-02-2026,103.5918,118632,Nippon_Large_Cap
18-02-2026,105.2559,118632,Nippon_Large_Cap
17-02-2026,104.7084,118632,Nippon_Large_Cap
16-02-2026,104.5361,118632,Nippon_Large_Cap
13-02-2026,103.8148,118632,Nippon_Large_Cap
12-02-2026,104.9922,118632,Nippon_Large_Cap
11-02-2026,105.5426,118632,Nippon_Large_Cap
10-02-2026,105.3572,118632,Nippon_Large_Cap
09-02-2026,104.8998,118632,Nippon_Large_Cap
06-02-2026,103.9204,118632,Nippon_Large_Cap
05-02-2026,103.759,118632,Nippon_Large_Cap
04-02-2026,104.0764,118632,Nippon_Large_Cap
03-02-2026,103.8538,118632,Nippon_Large_Cap
02-02-2026,101.2456,118632,Nippon_Large_Cap
30-01-2026,102.2355,118632,Nippon_Large_Cap
29-01-2026,102.3949,118632,Nippon_Large_Cap
28-01-2026,101.8416,118632,Nippon_Large_Cap
27-01-2026,100.8952,118632,Nippon_Large_Cap
23-01-2026,100.5127,118632,Nippon_Large_Cap
22-01-2026,101.5393,118632,Nippon_Large_Cap
21-01-2026,100.8963,118632,Nippon_Large_Cap
20-01-2026,101.2908,118632,Nippon_Large_Cap
19-01-2026,102.9226,118632,Nippon_Large_Cap
16-01-2026,103.2136,118632,Nippon_Large_Cap
14-01-2026,103.3177,118632,Nippon_Large_Cap
13-01-2026,103.3735,118632,Nippon_Large_Cap
12-01-2026,103.6218,118632,Nippon_Large_Cap
09-01-2026,103.4654,118632,Nippon_Large_Cap
08-01-2026,104.3327,118632,Nippon_Large_Cap
07-01-2026,105.6078,118632,Nippon_Large_Cap
06-01-2026,105.7006,118632,Nippon_Large_Cap
05-01-2026,105.7109,118632,Nippon_Large_Cap
02-01-2026,106.1272,118632,Nippon_Large_Cap
01-01-2026,105.4001,118632,Nippon_Large_Cap
31-12-2025,105.3421,118632,Nippon_Large_Cap
30-12-2025,104.5935,118632,Nippon_Large_Cap
29-12-2025,104.7188,118632,Nippon_Large_Cap
26-12-2025,104.9912,118632,Nippon_Large_Cap
24-12-2025,105.3548,118632,Nippon_Large_Cap
23-12-2025,105.5381,118632,Nippon_Large_Cap
22-12-2025,105.338,118632,Nippon_Large_Cap
19-12-2025,104.7495,118632,Nippon_Large_Cap
18-12-2025,104.0678,118632,Nippon_Large_Cap
17-12-2025,104.1918,118632,Nippon_Large_Cap
16-12-2025,104.4782,118632,Nippon_Large_Cap
15-12-2025,105.1821,118632,Nippon_Large_Cap
12-12-2025,105.2738,118632,Nippon_Large_Cap
11-12-2025,104.659,118632,Nippon_Large_Cap
10-12-2025,104.014,118632,Nippon_Large_Cap
09-12-2025,104.2635,118632,Nippon_Large_Cap
08-12-2025,104.3721,118632,Nippon_Large_Cap
05-12-2025,105.4142,118632,Nippon_Large_Cap
04-12-2025,105.0426,118632,Nippon_Large_Cap
03-12-2025,105.0214,118632,Nippon_Large_Cap
02-12-2025,105.2367,118632,Nippon_Large_Cap
01-12-2025,105.5389,118632,Nippon_Large_Cap
28-11-2025,105.6844,118632,Nippon_Large_Cap
27-11-2025,105.684,118632,Nippon_Large_Cap
26-11-2025,105.5755,118632,Nippon_Large_Cap
25-11-2025,104.1712,118632,Nippon_Large_Cap
24-11-2025,104.323,118632,Nippon_Large_Cap
21-11-2025,104.8664,118632,Nippon_Large_Cap
20-11-2025,105.6047,118632,Nippon_Large_Cap
19-11-2025,105.1392,118632,Nippon_Large_Cap
18-11-2025,104.6087,118632,Nippon_Large_Cap
17-11-2025,105.1203,118632,Nippon_Large_Cap
14-11-2025,104.6864,118632,Nippon_Large_Cap
13-11-2025,104.6624,118632,Nippon_Large_Cap
12-11-2025,104.6829,118632,Nippon_Large_Cap
11-11-2025,104.1242,118632,Nippon_Large_Cap
10-11-2025,103.8912,118632,Nippon_Large_Cap
07-11-2025,103.6712,118632,Nippon_Large_Cap
06-11-2025,103.6683,118632,Nippon_Large_Cap
04-11-2025,104.296,118632,Nippon_Large_Cap
03-11-2025,104.8494,118632,Nippon_Large_Cap
31-10-2025,104.5102,118632,Nippon_Large_Cap
30-10-2025,105.2376,118632,Nippon_Large_Cap
29-10-2025,105.7985,118632,Nippon_Large_Cap
28-10-2025,105.143,118632,Nippon_Large_Cap
27-10-2025,105.1974,118632,Nippon_Large_Cap
24-10-2025,104.6441,118632,Nippon_Large_Cap
23-10-2025,105.0429,118632,Nippon_Large_Cap
20-10-2025,104.88,118632,Nippon_Large_Cap
17-10-2025,104.4673,118632,Nippon_Large_Cap
16-10-2025,104.1594,118632,Nippon_Large_Cap
15-10-2025,103.2825,118632,Nippon_Large_Cap
14-10-2025,102.5439,118632,Nippon_Large_Cap
13-10-2025,102.968,118632,Nippon_Large_Cap
10-10-2025,103.236,118632,Nippon_Large_Cap
09-10-2025,102.7968,118632,Nippon_Large_Cap
08-10-2025,102.3564,118632,Nippon_Large_Cap
07-10-2025,102.7883,118632,Nippon_Large_Cap
06-10-2025,102.8296,118632,Nippon_Large_Cap
03-10-2025,102.3835,118632,Nippon_Large_Cap
01-10-2025,102.0581,118632,Nippon_Large_Cap
30-09-2025,101.3,118632,Nippon_Large_Cap
26-09-2025,101.3125,118632,Nippon_Large_Cap
25-09-2025,102.4742,118632,Nippon_Large_Cap
24-09-2025,103.3338,118632,Nippon_Large_Cap
23-09-2025,103.8134,118632,Nippon_Large_Cap
22-09-2025,103.8105,118632,Nippon_Large_Cap
19-09-2025,104.3509,118632,Nippon_Large_Cap
18-09-2025,104.5531,118632,Nippon_Large_Cap
17-09-2025,104.2438,118632,Nippon_Large_Cap
16-09-2025,103.9014,118632,Nippon_Large_Cap
15-09-2025,103.15,118632,Nippon_Large_Cap
12-09-2025,102.9764,118632,Nippon_Large_Cap
11-09-2025,102.4033,118632,Nippon_Large_Cap
10-09-2025,102.3512,118632,Nippon_Large_Cap
09-09-2025,101.9677,118632,Nippon_Large_Cap
08-09-2025,101.6765,118632,Nippon_Large_Cap
05-09-2025,101.5517,118632,Nippon_Large_Cap
04-09-2025,101.4965,118632,Nippon_Large_Cap
03-09-2025,101.5909,118632,Nippon_Large_Cap
02-09-2025,100.9907,118632,Nippon_Large_Cap
01-09-2025,101.1664,118632,Nippon_Large_Cap
29-08-2025,100.3496,118632,Nippon_Large_Cap
28-08-2025,100.5523,118632,Nippon_Large_Cap
26-08-2025,101.34,118632,Nippon_Large_Cap
25-08-2025,102.3387,118632,Nippon_Large_Cap
22-08-2025,102.052,118632,Nippon_Large_Cap
21-08-2025,102.728,118632,Nippon_Large_Cap
20-08-2025,102.6558,118632,Nippon_Large_Cap
19-08-2025,102.2421,118632,Nippon_Large_Cap
18-08-2025,101.6867,118632,Nippon_Large_Cap
14-08-2025,100.5741,118632,Nippon_Large_Cap
13-08-2025,100.5914,118632,Nippon_Large_Cap
12-08-2025,99.7536,118632,Nippon_Large_Cap
11-08-2025,99.916,118632,Nippon_Large_Cap
08-08-2025,98.9884,118632,Nippon_Large_Cap
07-08-2025,99.9091,118632,Nippon_Large_Cap
06-08-2025,99.7886,118632,Nippon_Large_Cap
05-08-2025,100.1112,118632,Nippon_Large_Cap
04-08-2025,100.2779,118632,Nippon_Large_Cap
01-08-2025,99.9113,118632,Nippon_Large_Cap
31-07-2025,100.5941,118632,Nippon_Large_Cap
30-07-2025,100.6886,118632,Nippon_Large_Cap
29-07-2025,100.2101,118632,Nippon_Large_Cap
28-07-2025,99.6981,118632,Nippon_Large_Cap
25-07-2025,100.2598,118632,Nippon_Large_Cap
24-07-2025,101.3281,118632,Nippon_Large_Cap
23-07-2025,101.7894,118632,Nippon_Large_Cap
22-07-2025,101.3272,118632,Nippon_Large_Cap
21-07-2025,101.3735,118632,Nippon_Large_Cap
18-07-2025,100.9286,118632,Nippon_Large_Cap
17-07-2025,101.4318,118632,Nippon_Large_Cap
16-07-2025,101.623,118632,Nippon_Large_Cap
15-07-2025,101.4168,118632,Nippon_Large_Cap
14-07-2025,101.0587,118632,Nippon_Large_Cap
11-07-2025,101.2686,118632,Nippon_Large_Cap
10-07-2025,101.799,118632,Nippon_Large_Cap
09-07-2025,102.039,118632,Nippon_Large_Cap
08-07-2025,102.0364,118632,Nippon_Large_Cap
07-07-2025,101.754,118632,Nippon_Large_Cap
04-07-2025,101.7883,118632,Nippon_Large_Cap
03-07-2025,101.5231,118632,Nippon_Large_Cap
02-07-2025,101.8391,118632,Nippon_Large_Cap
01-07-2025,102.2738,118632,Nippon_Large_Cap
30-06-2025,102.3501,118632,Nippon_Large_Cap
27-06-2025,102.6148,118632,Nippon_Large_Cap
26-06-2025,102.1458,118632,Nippon_Large_Cap
25-06-2025,101.2439,118632,Nippon_Large_Cap
24-06-2025,100.5325,118632,Nippon_Large_Cap
23-06-2025,99.9129,118632,Nippon_Large_Cap
20-06-2025,100.4075,118632,Nippon_Large_Cap
19-06-2025,99.3123,118632,Nippon_Large_Cap
18-06-2025,99.7448,118632,Nippon_Large_Cap
17-06-2025,99.7999,118632,Nippon_Large_Cap
16-06-2025,100.0818,118632,Nippon_Large_Cap
13-06-2025,99.3528,118632,Nippon_Large_Cap
12-06-2025,100.0453,118632,Nippon_Large_Cap
11-06-2025,101.3151,118632,Nippon_Large_Cap
10-06-2025,101.2256,118632,Nippon_Large_Cap
09-06-2025,101.3481,118632,Nippon_Large_Cap
06-06-2025,100.6269,118632,Nippon_Large_Cap
05-06-2025,99.6617,118632,Nippon_Large_Cap
04-06-2025,99.1551,118632,Nippon_Large_Cap
03-06-2025,98.7161,118632,Nippon_Large_Cap
02-06-2025,99.2736,118632,Nippon_Large_Cap
30-05-2025,99.1611,118632,Nippon_Large_Cap
29-05-2025,99.4341,118632,Nippon_Large_Cap
28-05-2025,99.1118,118632,Nippon_Large_Cap
27-05-2025,99.2431,118632,Nippon_Large_Cap
26-05-2025,99.6536,118632,Nippon_Large_Cap
23-05-2025,98.8611,118632,Nippon_Large_Cap
22-05-2025,97.9101,118632,Nippon_Large_Cap
21-05-2025,98.6038,118632,Nippon_Large_Cap
20-05-2025,97.9113,118632,Nippon_Large_Cap
19-05-2025,99.1325,118632,Nippon_Large_Cap
16-05-2025,99.2225,118632,Nippon_Large_Cap
15-05-2025,98.9453,118632,Nippon_Large_Cap
14-05-2025,97.6473,118632,Nippon_Large_Cap
13-05-2025,97.054,118632,Nippon_Large_Cap
12-05-2025,97.9099,118632,Nippon_Large_Cap
09-05-2025,94.3482,118632,Nippon_Large_Cap
08-05-2025,95.1487,118632,Nippon_Large_Cap
07-05-2025,96.0208,118632,Nippon_Large_Cap
06-05-2025,95.5648,118632,Nippon_Large_Cap
05-05-2025,96.5552,118632,Nippon_Large_Cap
02-05-2025,95.9389,118632,Nippon_Large_Cap
30-04-2025,95.8147,118632,Nippon_Large_Cap
29-04-2025,96.0929,118632,Nippon_Large_Cap
28-04-2025,96.0282,118632,Nippon_Large_Cap
25-04-2025,94.8844,118632,Nippon_Large_Cap
24-04-2025,96.0597,118632,Nippon_Large_Cap
23-04-2025,96.1708,118632,Nippon_Large_Cap
22-04-2025,95.6204,118632,Nippon_Large_Cap
21-04-2025,95.3869,118632,Nippon_Large_Cap
17-04-2025,94.1055,118632,Nippon_Large_Cap
16-04-2025,92.8983,118632,Nippon_Large_Cap
15-04-2025,92.3268,118632,Nippon_Large_Cap
11-04-2025,90.0693,118632,Nippon_Large_Cap
09-04-2025,88.641,118632,Nippon_Large_Cap
08-04-2025,89.2409,118632,Nippon_Large_Cap
07-04-2025,87.7802,118632,Nippon_Large_Cap
04-04-2025,90.4333,118632,Nippon_Large_Cap
03-04-2025,92.2243,118632,Nippon_Large_Cap
02-04-2025,92.4165,118632,Nippon_Large_Cap
01-04-2025,91.6629,118632,Nippon_Large_Cap
31-03-2025,92.8702,118632,Nippon_Large_Cap
28-03-2025,92.8735,118632,Nippon_Large_Cap
27-03-2025,93.3884,118632,Nippon_Large_Cap
26-03-2025,92.657,118632,Nippon_Large_Cap
25-03-2025,93.5158,118632,Nippon_Large_Cap
24-03-2025,93.8123,118632,Nippon_Large_Cap
21-03-2025,92.543,118632,Nippon_Large_Cap
20-03-2025,91.6767,118632,Nippon_Large_Cap
19-03-2025,90.9711,118632,Nippon_Large_Cap
18-03-2025,90.2544,118632,Nippon_Large_Cap
17-03-2025,88.6746,118632,Nippon_Large_Cap
13-03-2025,88.0656,118632,Nippon_Large_Cap
12-03-2025,88.3738,118632,Nippon_Large_Cap
11-03-2025,88.5042,118632,Nippon_Large_Cap
10-03-2025,88.5879,118632,Nippon_Large_Cap
07-03-2025,89.1195,118632,Nippon_Large_Cap
06-03-2025,89.174,118632,Nippon_Large_Cap
05-03-2025,88.2535,118632,Nippon_Large_Cap
04-03-2025,87.1643,118632,Nippon_Large_Cap
03-03-2025,86.983,118632,Nippon_Large_Cap
28-02-2025,86.9222,118632,Nippon_Large_Cap
27-02-2025,88.4321,118632,Nippon_Large_Cap
25-02-2025,88.7605,118632,Nippon_Large_Cap
24-02-2025,88.9334,118632,Nippon_Large_Cap
21-02-2025,89.8495,118632,Nippon_Large_Cap
20-02-2025,90.3489,118632,Nippon_Large_Cap
19-02-2025,90.0404,118632,Nippon_Large_Cap
