date,nav,scheme_code,scheme_name
11-09-2020,50.7472,120503,ICICI_Bluechip
10-09-2020,50.6651,120503,ICICI_Bluechip
09-09-2020,50.3218,120503,ICICI_Bluechip
08-09-2020,50.6846,120503,ICICI_Bluechip
07-09-2020,50.997,120503,ICICI_Bluechip
04-09-2020,51.1327,120503,ICICI_Bluechip
03-09-2020,51.7669,120503,ICICI_Bluechip
02-09-2020,51.5632,120503,ICICI_Bluechip
01-09-2020,51.2617,120503,ICICI_Bluechip
31-08-2020,50.578,120503,ICICI_Bluechip
28-08-2020,52.1529,120503,ICICI_Bluechip
27-08-2020,51.8177,120503,ICICI_Bluechip
26-08-2020,51.9163,120503,ICICI_Bluechip
25-08-2020,51.8047,120503,ICICI_Bluechip
24-08-2020,51.5292,120503,ICICI_Bluechip
21-08-2020,51.046,120503,ICICI_Bluechip
20-08-2020,50.7888,120503,ICICI_Bluechip
19-08-2020,50.8747,120503,ICICI_Bluechip
18-08-2020,50.7373,120503,ICICI_Bluechip
17-08-2020,50.0781,120503,ICICI_Bluechip
14-08-2020,49.6459,120503,ICICI_Bluechip
13-08-2020,50.2208,120503,ICICI_Bluechip
12-08-2020,50.1173,120503,ICICI_Bluechip
11-08-2020,50.333,120503,ICICI_Bluechip
10-08-2020,50.3349,120503,ICICI_Bluechip
07-08-2020,49.7696,120503,ICICI_Bluechip
06-08-2020,49.3785,120503,ICICI_Bluechip
05-08-2020,48.9544,120503,ICICI_Bluechip
04-08-2020,48.7527,120503,ICICI_Bluechip
03-08-2020,48.0767,120503,ICICI_Bluechip
31-07-2020,48.6272,120503,ICICI_Bluechip
30-07-2020,48.4634,120503,ICICI_Bluechip
29-07-2020,48.6187,120503,ICICI_Bluechip
28-07-2020,48.6965,120503,ICICI_Bluechip
27-07-2020,47.9389,120503,ICICI_Bluechip
24-07-2020,48.2886,120503,ICICI_Bluechip
23-07-2020,48.8602,120503,ICICI_Bluechip
22-07-2020,48.5253,120503,ICICI_Bluechip
21-07-2020,48.8579,120503,ICICI_Bluechip
20-07-2020,48.7371,120503,ICICI_Bluechip
17-07-2020,48.0103,120503,ICICI_Bluechip
16-07-2020,47.5782,120503,ICICI_Bluechip
15-07-2020,47.3582,120503,ICICI_Bluechip
14-07-2020,47.2694,120503,ICICI_Bluechip
13-07-2020,48.0225,120503,ICICI_Bluechip
10-07-2020,48.3586,120503,ICICI_Bluechip
09-07-2020,48.6452,120503,ICICI_Bluechip
08-07-2020,48.2897,120503,ICICI_Bluechip
07-07-2020,49.0073,120503,ICICI_Bluechip
06-07-2020,48.2351,120503,ICICI_Bluechip
03-07-2020,47.5785,120503,ICICI_Bluechip
02-07-2020,47.6297,120503,ICICI_Bluechip
01-07-2020,47.2575,120503,ICICI_Bluechip
30-06-2020,47.0399,120503,ICICI_Bluechip
29-06-2020,46.9765,120503,ICICI_Bluechip
26-06-2020,47.174,120503,ICICI_Bluechip
25-06-2020,47.0816,120503,ICICI_Bluechip
24-06-2020,47.0349,120503,ICICI_Bluechip
23-06-2020,47.7131,120503,ICICI_Bluechip
22-06-2020,46.9144,120503,ICICI_Bluechip
19-06-2020,46.54,120503,ICICI_Bluechip
18-06-2020,46.2021,120503,ICICI_Bluechip
17-06-2020,45.7357,120503,ICICI_Bluechip
16-06-2020,45.8454,120503,ICICI_Bluechip
15-06-2020,45.421,120503,ICICI_Bluechip
12-06-2020,46.1403,120503,ICICI_Bluechip
11-06-2020,45.7706,120503,ICICI_Bluechip
10-06-2020,46.4633,120503,ICICI_Bluechip
09-06-2020,46.218,120503,ICICI_Bluechip
08-06-2020,46.7292,120503,ICICI_Bluechip
05-06-2020,46.7759,120503,ICICI_Bluechip
04-06-2020,46.2798,120503,ICICI_Bluechip
03-06-2020,46.5934,120503,ICICI_Bluechip
02-06-2020,46.2677,120503,ICICI_Bluechip
01-06-2020,45.6082,120503,ICICI_Bluechip
29-05-2020,44.6462,120503,ICICI_Bluechip
28-05-2020,44.0203,120503,ICICI_Bluechip
27-05-2020,43.1592,120503,ICICI_Bluechip
26-05-2020,42.6159,120503,ICICI_Bluechip
22-05-2020,42.8272,120503,ICICI_Bluechip
21-05-2020,43.2827,120503,ICICI_Bluechip
20-05-2020,43.1069,120503,ICICI_Bluechip
19-05-2020,42.3384,120503,ICICI_Bluechip
18-05-2020,41.8882,120503,ICICI_Bluechip
15-05-2020,43.2228,120503,ICICI_Bluechip
14-05-2020,43.3273,120503,ICICI_Bluechip
13-05-2020,43.8787,120503,ICICI_Bluechip
12-05-2020,43.3466,120503,ICICI_Bluechip
11-05-2020,43.4478,120503,ICICI_Bluechip
08-05-2020,43.4867,120503,ICICI_Bluechip
07-05-2020,43.1938,120503,ICICI_Bluechip
06-05-2020,43.866,120503,ICICI_Bluechip
05-05-2020,43.4431,120503,ICICI_Bluechip
04-05-2020,43.9775,120503,ICICI_Bluechip
30-04-2020,46.2403,120503,ICICI_Bluechip
29-04-2020,45.1796,120503,ICICI_Bluechip
28-04-2020,44.4792,120503,ICICI_Bluechip
27-04-2020,43.9317,120503,ICICI_Bluechip
24-04-2020,43.3221,120503,ICICI_Bluechip
23-04-2020,44.2908,120503,ICICI_Bluechip
22-04-2020,43.6292,120503,ICICI_Bluechip
21-04-2020,42.8546,120503,ICICI_Bluechip
20-04-2020,44.0535,120503,ICICI_Bluechip
17-04-2020,44.1263,120503,ICICI_Bluechip
16-04-2020,42.8712,120503,ICICI_Bluechip
15-04-2020,42.7458,120503,ICICI_Bluechip
13-04-2020,42.8958,120503,ICICI_Bluechip
09-04-2020,43.829,120503,ICICI_Bluechip
08-04-2020,41.9653,120503,ICICI_Bluechip
07-04-2020,41.8335,120503,ICICI_Bluechip
03-04-2020,39.2576,120503,ICICI_Bluechip
01-04-2020,40.2742,120503,ICICI_Bluechip
31-03-2020,41.7364,120503,ICICI_Bluechip
30-03-2020,40.9103,120503,ICICI_Bluechip
27-03-2020,42.4778,120503,ICICI_Bluechip
26-03-2020,42.2508,120503,ICICI_Bluechip
25-03-2020,40.4084,120503,ICICI_Bluechip
24-03-2020,38.446,120503,ICICI_Bluechip
23-03-2020,37.6463,120503,ICICI_Bluechip
20-03-2020,42.895,120503,ICICI_Bluechip
19-03-2020,41.0376,120503,ICICI_Bluechip
18-03-2020,42.3458,120503,ICICI_Bluechip
17-03-2020,44.891,120503,ICICI_Bluechip
16-03-2020,45.8588,120503,ICICI_Bluechip
13-03-2020,48.5999,120503,ICICI_Bluechip
12-03-2020,47.8039,120503,ICICI_Bluechip
11-03-2020,51.3449,120503,ICICI_Bluechip
09-03-2020,51.2994,120503,ICICI_Bluechip
06-03-2020,53.0987,120503,ICICI_Bluechip
05-03-2020,53.645,120503,ICICI_Bluechip
04-03-2020,53.0825,120503,ICICI_Bluechip
03-03-2020,53.5505,120503,ICICI_Bluechip
02-03-2020,52.8009,120503,ICICI_Bluechip
28-02-2020,52.8907,120503,ICICI_Bluechip
27-02-2020,54.3307,120503,ICICI_Bluechip
26-02-2020,54.4616,120503,ICICI_Bluechip
25-02-2020,54.8741,120503,ICICI_Bluechip
24-02-2020,55.0739,120503,ICICI_Bluechip
20-02-2020,56.0837,120503,ICICI_Bluechip
19-02-2020,56.1832,120503,ICICI_Bluechip
18-02-2020,55.593,120503,ICICI_Bluechip
17-02-2020,55.8525,120503,ICICI_Bluechip
14-02-2020,56.1437,120503,ICICI_Bluechip
13-02-2020,56.6034,120503,ICICI_Bluechip
12-02-2020,56.6194,120503,ICICI_Bluechip
11-02-2020,56.1376,120503,ICICI_Bluechip
10-02-2020,56.0931,120503,ICICI_Bluechip
07-02-2020,55.7358,120503,ICICI_Bluechip
06-02-2020,55.6957,120503,ICICI_Bluechip
05-02-2020,55.439,120503,ICICI_Bluechip
04-02-2020,54.9917,120503,ICICI_Bluechip
03-02-2020,53.9914,120503,ICICI_Bluechip
31-01-2020,54.3388,120503,ICICI_Bluechip
30-01-2020,54.2354,120503,ICICI_Bluechip
29-01-2020,54.4893,120503,ICICI_Bluechip
28-01-2020,54.0279,120503,ICICI_Bluechip
27-01-2020,54.0408,120503,ICICI_Bluechip
24-01-2020,54.3219,120503,ICICI_Bluechip
23-01-2020,53.6822,120503,ICICI_Bluechip
22-01-2020,53.3944,120503,ICICI_Bluechip
21-01-2020,53.5685,120503,ICICI_Bluechip
20-01-2020,53.8785,120503,ICICI_Bluechip
17-01-2020,54.4449,120503,ICICI_Bluechip
16-01-2020,54.3185,120503,ICICI_Bluechip
15-01-2020,54.0222,120503,ICICI_Bluechip
14-01-2020,54.1131,120503,ICICI_Bluechip
13-01-2020,53.8602,120503,ICICI_Bluechip
10-01-2020,53.6188,120503,ICICI_Bluechip
09-01-2020,53.3485,120503,ICICI_Bluechip
08-01-2020,52.7438,120503,ICICI_Bluechip
07-01-2020,52.6992,120503,ICICI_Bluechip
06-01-2020,52.3269,120503,ICICI_Bluechip
03-01-2020,53.3371,120503,ICICI_Bluechip
02-01-2020,53.3612,120503,ICICI_Bluechip
01-01-2020,53.2623,120503,ICICI_Bluechip
31-12-2019,53.2357,120503,ICICI_Bluechip
30-12-2019,53.5844,120503,ICICI_Bluechip
27-12-2019,53.5587,120503,ICICI_Bluechip
26-12-2019,53.1793,120503,ICICI_Bluechip
24-12-2019,53.2331,120503,ICICI_Bluechip
23-12-2019,53.4977,120503,ICICI_Bluechip
20-12-2019,53.5651,120503,ICICI_Bluechip
19-12-2019,53.4483,120503,ICICI_Bluechip
18-12-2019,53.2201,120503,ICICI_Bluechip
17-12-2019,52.823,120503,ICICI_Bluechip
16-12-2019,52.2265,120503,ICICI_Bluechip
13-12-2019,52.3885,120503,ICICI_Bluechip
12-12-2019,51.9371,120503,ICICI_Bluechip
11-12-2019,51.6608,120503,ICICI_Bluechip
10-12-2019,51.3884,120503,ICICI_Bluechip
09-12-2019,51.7165,120503,ICICI_Bluechip
06-12-2019,51.7574,120503,ICICI_Bluechip
05-12-2019,52.1739,120503,ICICI_Bluechip
04-12-2019,52.1758,120503,ICICI_Bluechip
03-12-2019,52.1391,120503,ICICI_Bluechip
02-12-2019,52.0831,120503,ICICI_Bluechip
29-11-2019,52.5202,120503,ICICI_Bluechip
28-11-2019,52.6551,120503,ICICI_Bluechip
27-11-2019,52.5541,120503,ICICI_Bluechip
26-11-2019,52.1819,120503,ICICI_Bluechip
25-11-2019,52.4058,120503,ICICI_Bluechip
22-11-2019,51.8055,120503,ICICI_Bluechip
21-11-2019,51.9749,120503,ICICI_Bluechip
20-11-2019,52.2197,120503,ICICI_Bluechip
19-11-2019,52.3017,120503,ICICI_Bluechip
18-11-2019,52.6458,120503,ICICI_Bluechip
15-11-2019,52.8598,120503,ICICI_Bluechip
14-11-2019,52.9216,120503,ICICI_Bluechip
13-11-2019,52.7507,120503,ICICI_Bluechip
11-11-2019,52.7747,120503,ICICI_Bluechip
08-11-2019,52.6691,120503,ICICI_Bluechip
07-11-2019,53.1469,120503,ICICI_Bluechip
06-11-2019,53.0273,120503,ICICI_Bluechip
05-11-2019,52.8708,120503,ICICI_Bluechip
04-11-2019,52.9846,120503,ICICI_Bluechip
01-11-2019,53.1065,120503,ICICI_Bluechip
31-10-2019,53.1953,120503,ICICI_Bluechip
30-10-2019,52.9263,120503,ICICI_Bluechip
29-10-2019,52.7875,120503,ICICI_Bluechip
25-10-2019,51.789,120503,ICICI_Bluechip
24-10-2019,51.8755,120503,ICICI_Bluechip
23-10-2019,51.8553,120503,ICICI_Bluechip
22-10-2019,51.9124,120503,ICICI_Bluechip
18-10-2019,51.7965,120503,ICICI_Bluechip
17-10-2019,51.5637,120503,ICICI_Bluechip
16-10-2019,51.1431,120503,ICICI_Bluechip
15-10-2019,50.8906,120503,ICICI_Bluechip
14-10-2019,50.3561,120503,ICICI_Bluechip
11-10-2019,50.3824,120503,ICICI_Bluechip
10-10-2019,49.8371,120503,ICICI_Bluechip
09-10-2019,50.1686,120503,ICICI_Bluechip
07-10-2019,49.6532,120503,ICICI_Bluechip
04-10-2019,49.7632,120503,ICICI_Bluechip
03-10-2019,50.0372,120503,ICICI_Bluechip
01-10-2019,50.3569,120503,ICICI_Bluechip
30-09-2019,50.5655,120503,ICICI_Bluechip
27-09-2019,50.9252,120503,ICICI_Bluechip
26-09-2019,50.9655,120503,ICICI_Bluechip
25-09-2019,50.501,120503,ICICI_Bluechip
24-09-2019,50.9665,120503,ICICI_Bluechip
23-09-2019,51.4523,120503,ICICI_Bluechip
20-09-2019,49.5049,120503,ICICI_Bluechip
19-09-2019,46.5793,120503,ICICI_Bluechip
18-09-2019,47.0925,120503,ICICI_Bluechip
17-09-2019,46.875,120503,ICICI_Bluechip
16-09-2019,47.6812,120503,ICICI_Bluechip
13-09-2019,47.7489,120503,ICICI_Bluechip
12-09-2019,47.5026,120503,ICICI_Bluechip
11-09-2019,47.7491,120503,ICICI_Bluechip
09-09-2019,47.6889,120503,ICICI_Bluechip
06-09-2019,47.1805,120503,ICICI_Bluechip
05-09-2019,46.9716,120503,ICICI_Bluechip
04-09-2019,46.9908,120503,ICICI_Bluechip
03-09-2019,46.866,120503,ICICI_Bluechip
30-08-2019,47.6846,120503,ICICI_Bluechip
29-08-2019,47.3071,120503,ICICI_Bluechip
28-08-2019,47.6385,120503,ICICI_Bluechip
27-08-2019,47.7229,120503,ICICI_Bluechip
26-08-2019,47.5602,120503,ICICI_Bluechip
23-08-2019,46.5352,120503,ICICI_Bluechip
22-08-2019,46.5543,120503,ICICI_Bluechip
21-08-2019,47.2066,120503,ICICI_Bluechip
20-08-2019,47.4791,120503,ICICI_Bluechip
19-08-2019,47.5458,120503,ICICI_Bluechip
16-08-2019,47.5876,120503,ICICI_Bluechip
14-08-2019,47.4579,120503,ICICI_Bluechip
13-08-2019,47.2855,120503,ICICI_Bluechip
09-08-2019,48.2849,120503,ICICI_Bluechip
08-08-2019,47.4873,120503,ICICI_Bluechip
07-08-2019,47.0773,120503,ICICI_Bluechip
06-08-2019,47.3788,120503,ICICI_Bluechip
05-08-2019,46.6536,120503,ICICI_Bluechip
02-08-2019,47.0393,120503,ICICI_Bluechip
01-08-2019,46.8464,120503,ICICI_Bluechip
31-07-2019,47.2759,120503,ICICI_Bluechip
30-07-2019,46.9379,120503,ICICI_Bluechip
29-07-2019,47.2517,120503,ICICI_Bluechip
26-07-2019,47.5006,120503,ICICI_Bluechip
25-07-2019,47.1099,120503,ICICI_Bluechip
24-07-2019,46.9859,120503,ICICI_Bluechip
23-07-2019,47.2682,120503,ICICI_Bluechip
22-07-2019,47.4019,120503,ICICI_Bluechip
19-07-2019,47.9665,120503,ICICI_Bluechip
18-07-2019,48.6995,120503,ICICI_Bluechip
17-07-2019,48.9859,120503,ICICI_Bluechip
16-07-2019,48.9022,120503,ICICI_Bluechip
15-07-2019,48.7139,120503,ICICI_Bluechip
12-07-2019,48.3958,120503,ICICI_Bluechip
11-07-2019,48.6231,120503,ICICI_Bluechip
10-07-2019,48.1232,120503,ICICI_Bluechip
09-07-2019,48.498,120503,ICICI_Bluechip
08-07-2019,48.5793,120503,ICICI_Bluechip
05-07-2019,49.5638,120503,ICICI_Bluechip
04-07-2019,50.258,120503,ICICI_Bluechip
03-07-2019,50.1794,120503,ICICI_Bluechip
02-07-2019,50.1515,120503,ICICI_Bluechip
01-07-2019,49.7716,120503,ICICI_Bluechip
28-06-2019,49.3756,120503,ICICI_Bluechip
27-06-2019,49.366,120503,ICICI_Bluechip
26-06-2019,49.2897,120503,ICICI_Bluechip
25-06-2019,48.996,120503,ICICI_Bluechip
24-06-2019,48.5922,120503,ICICI_Bluechip
21-06-2019,48.5317,120503,ICICI_Bluechip
20-06-2019,48.8821,120503,ICICI_Bluechip
19-06-2019,48.4036,120503,ICICI_Bluechip
18-06-2019,48.4502,120503,ICICI_Bluechip
17-06-2019,48.5141,120503,ICICI_Bluechip
14-06-2019,48.8909,120503,ICICI_Bluechip
13-06-2019,49.2907,120503,ICICI_Bluechip
12-06-2019,49.234,120503,ICICI_Bluechip
11-06-2019,49.653,120503,ICICI_Bluechip
10-06-2019,49.5439,120503,ICICI_Bluechip
